event_id,beneficiary_id,event_type,event_timestamp,user_agent
8736,501,login,2026-03-03 14:24:22,Safari iOS
8737,27,message_read,2026-03-03 14:39:38,Chrome Mobile
8738,701,message_read,2026-03-03 14:54:54,Firefox Desktop
8739,185,message_read,2026-03-03 15:10:10,Safari iOS
8740,46,login,2026-03-03 15:25:26,Safari iOS
8741,306,view_claims,2026-03-03 15:40:42,Safari iOS
8742,277,view_coverage,2026-03-03 15:55:58,Chrome Mobile
8743,214,login,2026-03-03 16:11:13,Chrome Mobile
8744,462,view_claims,2026-03-03 16:26:29,Firefox Desktop
8745,555,view_coverage,2026-03-03 16:41:45,Chrome Mobile
8746,759,view_coverage,2026-03-03 16:57:01,Firefox Desktop
8747,678,login,2026-03-03 17:12:17,Safari iOS
8748,149,view_coverage,2026-03-03 17:27:33,Safari iOS
8749,505,login,2026-03-03 17:42:49,Firefox Desktop
8750,924,message_read,2026-03-03 17:58:05,Chrome Mobile
8751,323,message_read,2026-03-03 18:13:21,Chrome Mobile
8752,413,login,2026-03-03 18:28:37,Safari iOS
8753,902,login,2026-03-03 18:43:53,Firefox Desktop
8754,41,view_coverage,2026-03-03 18:59:09,Chrome Mobile
8755,57,view_claims,2026-03-03 19:14:25,Chrome Mobile
8756,362,login,2026-03-03 19:29:41,Chrome Mobile
8757,990,view_coverage,2026-03-03 19:44:57,Firefox Desktop
8758,275,message_read,2026-03-03 20:00:12,Safari iOS
8759,722,view_coverage,2026-03-03 20:15:28,Firefox Desktop
8760,210,login,2026-03-03 20:30:44,Chrome Mobile
8761,778,message_read,2026-03-03 20:46:00,Chrome Mobile
8762,391,view_claims,2026-03-03 21:01:16,Safari iOS
8763,571,message_read,2026-03-03 21:16:32,Safari iOS
8764,915,view_coverage,2026-03-03 21:31:48,Safari iOS
8765,828,view_claims,2026-03-03 21:47:04,Firefox Desktop
8766,755,message_read,2026-03-03 22:02:20,Chrome Mobile
8767,661,login,2026-03-03 22:17:36,Chrome Mobile
8768,840,view_claims,2026-03-03 22:32:52,Safari iOS
8769,460,view_claims,2026-03-03 22:48:08,Firefox Desktop
8770,734,view_coverage,2026-03-03 23:03:24,Chrome Mobile
8771,250,view_claims,2026-03-03 23:18:40,Firefox Desktop
8772,25,message_read,2026-03-03 23:33:56,Safari iOS
8773,153,view_coverage,2026-03-03 23:49:11,Chrome Mobile
8774,325,view_claims,2026-03-04 00:04:27,Firefox Desktop
8775,696,login,2026-03-04 00:19:43,Firefox Desktop
8776,821,login,2026-03-04 00:34:59,Chrome Mobile
8777,101,message_read,2026-03-04 00:50:15,Firefox Desktop
8778,689,view_coverage,2026-03-04 01:05:31,Chrome Mobile
8779,207,login,2026-03-04 01:20:47,Firefox Desktop
8780,955,view_coverage,2026-03-04 01:36:03,Safari iOS
8781,52,view_coverage,2026-03-04 01:51:19,Firefox Desktop
8782,342,login,2026-03-04 02:06:35,Safari iOS
8783,837,view_coverage,2026-03-04 02:21:51,Chrome Mobile
8784,599,login,2026-03-04 02:37:07,Safari iOS
8785,939,message_read,2026-03-04 02:52:23,Chrome Mobile
8786,928,login,2026-03-04 03:07:39,Safari iOS
8787,642,message_read,2026-03-04 03:22:54,Safari iOS
8788,345,view_coverage,2026-03-04 03:38:10,Firefox Desktop
8789,303,view_coverage,2026-03-04 03:53:26,Chrome Mobile
8790,108,view_claims,2026-03-04 04:08:42,Chrome Mobile
8791,720,view_claims,2026-03-04 04:23:58,Firefox Desktop
8792,907,login,2026-03-04 04:39:14,Chrome Mobile
8793,116,login,2026-03-04 04:54:30,Firefox Desktop
8794,906,view_coverage,2026-03-04 05:09:46,Safari iOS
8795,748,message_read,2026-03-04 05:25:02,Safari iOS
8796,506,message_read,2026-03-04 05:40:18,Safari iOS
8797,346,login,2026-03-04 05:55:34,Firefox Desktop
8798,323,message_read,2026-03-04 06:10:50,Chrome Mobile
8799,630,view_claims,2026-03-04 06:26:06,Chrome Mobile
8800,806,message_read,2026-03-04 06:41:22,Chrome Mobile
8801,465,login,2026-03-04 06:56:38,Firefox Desktop
8802,406,message_read,2026-03-04 07:11:53,Chrome Mobile
8803,999,message_read,2026-03-04 07:27:09,Firefox Desktop
8804,46,view_coverage,2026-03-04 07:42:25,Chrome Mobile
8805,315,view_coverage,2026-03-04 07:57:41,Firefox Desktop
8806,42,view_claims,2026-03-04 08:12:57,Firefox Desktop
8807,494,view_claims,2026-03-04 08:28:13,Chrome Mobile
8808,889,message_read,2026-03-04 08:43:29,Chrome Mobile
8809,808,login,2026-03-04 08:58:45,Chrome Mobile
8810,540,login,2026-03-04 09:14:01,Firefox Desktop
8811,747,view_coverage,2026-03-04 09:29:17,Safari iOS
8812,606,view_coverage,2026-03-04 09:44:33,Safari iOS
8813,951,message_read,2026-03-04 09:59:49,Firefox Desktop
8814,411,view_claims,2026-03-04 10:15:05,Safari iOS
8815,374,login,2026-03-04 10:30:21,Chrome Mobile
8816,172,view_claims,2026-03-04 10:45:36,Chrome Mobile
8817,743,message_read,2026-03-04 11:00:52,Firefox Desktop
8818,220,view_coverage,2026-03-04 11:16:08,Firefox Desktop
8819,654,message_read,2026-03-04 11:31:24,Firefox Desktop
8820,547,view_coverage,2026-03-04 11:46:40,Chrome Mobile
8821,655,view_coverage,2026-03-04 12:01:56,Chrome Mobile
8822,301,view_coverage,2026-03-04 12:17:12,Chrome Mobile
8823,956,view_coverage,2026-03-04 12:32:28,Chrome Mobile
8824,917,view_coverage,2026-03-04 12:47:44,Safari iOS
8825,897,view_coverage,2026-03-04 13:03:00,Chrome Mobile
8826,903,login,2026-03-04 13:18:16,Safari iOS
8827,313,view_claims,2026-03-04 13:33:32,Chrome Mobile
8828,967,message_read,2026-03-04 13:48:48,Firefox Desktop
8829,668,view_claims,2026-03-04 14:04:04,Safari iOS
8830,961,view_coverage,2026-03-04 14:19:20,Firefox Desktop
8831,816,view_claims,2026-03-04 14:34:35,Firefox Desktop
8832,21,view_claims,2026-03-04 14:49:51,Safari iOS
8833,212,view_coverage,2026-03-04 15:05:07,Chrome Mobile
8834,542,view_coverage,2026-03-04 15:20:23,Safari iOS
8835,89,view_claims,2026-03-04 15:35:39,Firefox Desktop
8836,562,message_read,2026-03-04 15:50:55,Chrome Mobile
8837,249,message_read,2026-03-04 16:06:11,Chrome Mobile
8838,881,view_claims,2026-03-04 16:21:27,Firefox Desktop
8839,33,message_read,2026-03-04 16:36:43,Chrome Mobile
8840,923,login,2026-03-04 16:51:59,Safari iOS
8841,709,message_read,2026-03-04 17:07:15,Safari iOS
8842,804,login,2026-03-04 17:22:31,Safari iOS
8843,970,login,2026-03-04 17:37:47,Safari iOS
8844,417,view_coverage,2026-03-04 17:53:03,Safari iOS
8845,653,view_claims,2026-03-04 18:08:19,Firefox Desktop
8846,418,view_coverage,2026-03-04 18:23:34,Firefox Desktop
8847,548,view_claims,2026-03-04 18:38:50,Safari iOS
8848,769,view_coverage,2026-03-04 18:54:06,Chrome Mobile
8849,618,login,2026-03-04 19:09:22,Safari iOS
8850,910,login,2026-03-04 19:24:38,Safari iOS
8851,36,message_read,2026-03-04 19:39:54,Safari iOS
8852,520,view_claims,2026-03-04 19:55:10,Firefox Desktop
8853,199,message_read,2026-03-04 20:10:26,Safari iOS
8854,93,login,2026-03-04 20:25:42,Safari iOS
8855,99,login,2026-03-04 20:40:58,Firefox Desktop
8856,299,login,2026-03-04 20:56:14,Chrome Mobile
8857,838,view_claims,2026-03-04 21:11:30,Firefox Desktop
8858,415,view_coverage,2026-03-04 21:26:46,Firefox Desktop
8859,40,view_claims,2026-03-04 21:42:02,Chrome Mobile
8860,25,login,2026-03-04 21:57:17,Chrome Mobile
8861,833,view_coverage,2026-03-04 22:12:33,Safari iOS
8862,934,view_claims,2026-03-04 22:27:49,Firefox Desktop
8863,291,message_read,2026-03-04 22:43:05,Chrome Mobile
8864,511,login,2026-03-04 22:58:21,Safari iOS
8865,190,message_read,2026-03-04 23:13:37,Chrome Mobile
8866,451,view_claims,2026-03-04 23:28:53,Firefox Desktop
8867,694,message_read,2026-03-04 23:44:09,Chrome Mobile
8868,973,login,2026-03-04 23:59:25,Safari iOS
8869,179,view_claims,2026-03-05 00:14:41,Safari iOS
8870,20,view_coverage,2026-03-05 00:29:57,Chrome Mobile
8871,354,message_read,2026-03-05 00:45:13,Firefox Desktop
8872,402,view_claims,2026-03-05 01:00:29,Chrome Mobile
8873,329,view_coverage,2026-03-05 01:15:45,Safari iOS
8874,266,login,2026-03-05 01:31:01,Safari iOS
8875,916,login,2026-03-05 01:46:16,Chrome Mobile
8876,150,view_claims,2026-03-05 02:01:32,Chrome Mobile
8877,117,message_read,2026-03-05 02:16:48,Chrome Mobile
8878,307,message_read,2026-03-05 02:32:04,Firefox Desktop
8879,420,message_read,2026-03-05 02:47:20,Chrome Mobile
8880,277,message_read,2026-03-05 03:02:36,Chrome Mobile
8881,577,view_claims,2026-03-05 03:17:52,Chrome Mobile
8882,200,login,2026-03-05 03:33:08,Firefox Desktop
8883,108,message_read,2026-03-05 03:48:24,Safari iOS
8884,587,login,2026-03-05 04:03:40,Firefox Desktop
8885,257,view_claims,2026-03-05 04:18:56,Chrome Mobile
8886,249,login,2026-03-05 04:34:12,Chrome Mobile
8887,522,login,2026-03-05 04:49:28,Safari iOS
8888,823,login,2026-03-05 05:04:44,Firefox Desktop
8889,745,message_read,2026-03-05 05:20:00,Chrome Mobile
8890,554,login,2026-03-05 05:35:15,Safari iOS
8891,936,login,2026-03-05 05:50:31,Safari iOS
8892,776,login,2026-03-05 06:05:47,Firefox Desktop
8893,435,view_claims,2026-03-05 06:21:03,Chrome Mobile
8894,453,view_coverage,2026-03-05 06:36:19,Chrome Mobile
8895,675,message_read,2026-03-05 06:51:35,Safari iOS
8896,220,login,2026-03-05 07:06:51,Safari iOS
8897,585,view_coverage,2026-03-05 07:22:07,Safari iOS
8898,67,message_read,2026-03-05 07:37:23,Firefox Desktop
8899,141,view_claims,2026-03-05 07:52:39,Chrome Mobile
8900,605,message_read,2026-03-05 08:07:55,Firefox Desktop
8901,401,view_coverage,2026-03-05 08:23:11,Safari iOS
8902,573,message_read,2026-03-05 08:38:27,Chrome Mobile
8903,836,view_claims,2026-03-05 08:53:43,Safari iOS
8904,323,view_coverage,2026-03-05 09:08:58,Safari iOS
8905,442,view_coverage,2026-03-05 09:24:14,Safari iOS
8906,80,message_read,2026-03-05 09:39:30,Firefox Desktop
8907,149,login,2026-03-05 09:54:46,Chrome Mobile
8908,796,message_read,2026-03-05 10:10:02,Chrome Mobile
8909,501,view_coverage,2026-03-05 10:25:18,Safari iOS
8910,548,view_coverage,2026-03-05 10:40:34,Chrome Mobile
8911,498,view_claims,2026-03-05 10:55:50,Safari iOS
8912,580,view_coverage,2026-03-05 11:11:06,Firefox Desktop
8913,637,view_claims,2026-03-05 11:26:22,Firefox Desktop
8914,545,view_claims,2026-03-05 11:41:38,Chrome Mobile
8915,279,login,2026-03-05 11:56:54,Chrome Mobile
8916,655,view_coverage,2026-03-05 12:12:10,Chrome Mobile
8917,220,login,2026-03-05 12:27:26,Chrome Mobile
8918,123,login,2026-03-05 12:42:42,Firefox Desktop
8919,935,view_claims,2026-03-05 12:57:57,Chrome Mobile
8920,999,message_read,2026-03-05 13:13:13,Safari iOS
8921,213,login,2026-03-05 13:28:29,Chrome Mobile
8922,885,view_coverage,2026-03-05 13:43:45,Firefox Desktop
8923,73,message_read,2026-03-05 13:59:01,Chrome Mobile
8924,635,view_claims,2026-03-05 14:14:17,Firefox Desktop
8925,56,view_claims,2026-03-05 14:29:33,Firefox Desktop
8926,222,view_coverage,2026-03-05 14:44:49,Chrome Mobile
8927,420,view_coverage,2026-03-05 15:00:05,Safari iOS
8928,918,view_claims,2026-03-05 15:15:21,Chrome Mobile
8929,98,message_read,2026-03-05 15:30:37,Firefox Desktop
8930,598,view_claims,2026-03-05 15:45:53,Chrome Mobile
8931,954,message_read,2026-03-05 16:01:09,Firefox Desktop
8932,596,view_claims,2026-03-05 16:16:25,Chrome Mobile
8933,663,view_coverage,2026-03-05 16:31:40,Chrome Mobile
8934,665,view_claims,2026-03-05 16:46:56,Chrome Mobile
8935,242,login,2026-03-05 17:02:12,Firefox Desktop
8936,506,message_read,2026-03-05 17:17:28,Chrome Mobile
8937,630,login,2026-03-05 17:32:44,Chrome Mobile
8938,242,view_coverage,2026-03-05 17:48:00,Firefox Desktop
8939,922,login,2026-03-05 18:03:16,Safari iOS
8940,272,view_claims,2026-03-05 18:18:32,Safari iOS
8941,471,login,2026-03-05 18:33:48,Firefox Desktop
8942,364,view_coverage,2026-03-05 18:49:04,Chrome Mobile
8943,754,login,2026-03-05 19:04:20,Chrome Mobile
8944,923,message_read,2026-03-05 19:19:36,Safari iOS
8945,190,message_read,2026-03-05 19:34:52,Chrome Mobile
8946,304,view_coverage,2026-03-05 19:50:08,Firefox Desktop
8947,442,view_claims,2026-03-05 20:05:24,Safari iOS
8948,762,view_claims,2026-03-05 20:20:39,Safari iOS
8949,292,message_read,2026-03-05 20:35:55,Safari iOS
8950,820,message_read,2026-03-05 20:51:11,Firefox Desktop
8951,905,login,2026-03-05 21:06:27,Firefox Desktop
8952,961,view_claims,2026-03-05 21:21:43,Firefox Desktop
8953,775,message_read,2026-03-05 21:36:59,Safari iOS
8954,140,login,2026-03-05 21:52:15,Chrome Mobile
8955,298,login,2026-03-05 22:07:31,Chrome Mobile
8956,506,view_coverage,2026-03-05 22:22:47,Firefox Desktop
8957,42,login,2026-03-05 22:38:03,Safari iOS
8958,353,message_read,2026-03-05 22:53:19,Safari iOS
8959,600,message_read,2026-03-05 23:08:35,Safari iOS
8960,637,login,2026-03-05 23:23:51,Firefox Desktop
8961,829,view_claims,2026-03-05 23:39:07,Firefox Desktop
8962,621,view_claims,2026-03-05 23:54:23,Safari iOS
8963,369,message_read,2026-03-06 00:09:38,Firefox Desktop
8964,378,login,2026-03-06 00:24:54,Safari iOS
8965,117,login,2026-03-06 00:40:10,Firefox Desktop
8966,941,message_read,2026-03-06 00:55:26,Safari iOS
8967,553,view_coverage,2026-03-06 01:10:42,Chrome Mobile
8968,414,login,2026-03-06 01:25:58,Firefox Desktop
8969,95,view_coverage,2026-03-06 01:41:14,Chrome Mobile
8970,346,message_read,2026-03-06 01:56:30,Firefox Desktop
8971,63,message_read,2026-03-06 02:11:46,Safari iOS
8972,953,login,2026-03-06 02:27:02,Safari iOS
8973,199,view_coverage,2026-03-06 02:42:18,Firefox Desktop
8974,734,message_read,2026-03-06 02:57:34,Safari iOS
8975,60,message_read,2026-03-06 03:12:50,Safari iOS
8976,587,view_claims,2026-03-06 03:28:06,Firefox Desktop
8977,78,login,2026-03-06 03:43:21,Firefox Desktop
8978,913,login,2026-03-06 03:58:37,Firefox Desktop
8979,969,login,2026-03-06 04:13:53,Safari iOS
8980,678,view_coverage,2026-03-06 04:29:09,Firefox Desktop
8981,972,login,2026-03-06 04:44:25,Safari iOS
8982,491,message_read,2026-03-06 04:59:41,Chrome Mobile
8983,853,login,2026-03-06 05:14:57,Firefox Desktop
8984,985,view_coverage,2026-03-06 05:30:13,Safari iOS
8985,442,view_coverage,2026-03-06 05:45:29,Chrome Mobile
8986,208,view_claims,2026-03-06 06:00:45,Firefox Desktop
8987,65,view_claims,2026-03-06 06:16:01,Chrome Mobile
8988,986,view_coverage,2026-03-06 06:31:17,Chrome Mobile
8989,794,message_read,2026-03-06 06:46:33,Firefox Desktop
8990,106,view_claims,2026-03-06 07:01:49,Chrome Mobile
8991,241,view_coverage,2026-03-06 07:17:05,Safari iOS
8992,213,login,2026-03-06 07:32:20,Safari iOS
8993,101,view_claims,2026-03-06 07:47:36,Chrome Mobile
8994,724,message_read,2026-03-06 08:02:52,Chrome Mobile
8995,197,login,2026-03-06 08:18:08,Safari iOS
8996,690,login,2026-03-06 08:33:24,Firefox Desktop
8997,412,message_read,2026-03-06 08:48:40,Safari iOS
8998,652,view_claims,2026-03-06 09:03:56,Safari iOS
8999,684,message_read,2026-03-06 09:19:12,Chrome Mobile
9000,853,login,2026-03-06 09:34:28,Firefox Desktop
9001,901,view_claims,2026-03-06 09:49:44,Chrome Mobile
9002,871,view_claims,2026-03-06 10:05:00,Firefox Desktop
9003,427,login,2026-03-06 10:20:16,Chrome Mobile
9004,865,view_coverage,2026-03-06 10:35:32,Firefox Desktop
9005,605,view_claims,2026-03-06 10:50:48,Safari iOS
9006,207,message_read,2026-03-06 11:06:03,Safari iOS
9007,723,message_read,2026-03-06 11:21:19,Safari iOS
9008,297,view_claims,2026-03-06 11:36:35,Firefox Desktop
9009,565,view_coverage,2026-03-06 11:51:51,Firefox Desktop
9010,583,message_read,2026-03-06 12:07:07,Safari iOS
9011,154,message_read,2026-03-06 12:22:23,Safari iOS
9012,648,view_coverage,2026-03-06 12:37:39,Safari iOS
9013,990,view_claims,2026-03-06 12:52:55,Chrome Mobile
9014,204,login,2026-03-06 13:08:11,Chrome Mobile
9015,648,view_claims,2026-03-06 13:23:27,Firefox Desktop
9016,924,view_claims,2026-03-06 13:38:43,Safari iOS
9017,348,message_read,2026-03-06 13:53:59,Firefox Desktop
9018,630,login,2026-03-06 14:09:15,Firefox Desktop
9019,682,message_read,2026-03-06 14:24:31,Safari iOS
9020,383,view_coverage,2026-03-06 14:39:47,Chrome Mobile
9021,437,message_read,2026-03-06 14:55:02,Chrome Mobile
9022,597,login,2026-03-06 15:10:18,Chrome Mobile
9023,115,message_read,2026-03-06 15:25:34,Safari iOS
9024,578,message_read,2026-03-06 15:40:50,Firefox Desktop
9025,454,message_read,2026-03-06 15:56:06,Firefox Desktop
9026,976,view_coverage,2026-03-06 16:11:22,Chrome Mobile
9027,768,message_read,2026-03-06 16:26:38,Firefox Desktop
9028,914,view_coverage,2026-03-06 16:41:54,Firefox Desktop
9029,914,login,2026-03-06 16:57:10,Firefox Desktop
9030,391,view_coverage,2026-03-06 17:12:26,Chrome Mobile
9031,287,view_claims,2026-03-06 17:27:42,Firefox Desktop
9032,370,view_coverage,2026-03-06 17:42:58,Safari iOS
9033,211,view_coverage,2026-03-06 17:58:14,Chrome Mobile
9034,300,message_read,2026-03-06 18:13:30,Firefox Desktop
9035,740,login,2026-03-06 18:28:46,Chrome Mobile
9036,316,view_coverage,2026-03-06 18:44:01,Chrome Mobile
9037,388,message_read,2026-03-06 18:59:17,Safari iOS
9038,340,login,2026-03-06 19:14:33,Chrome Mobile
9039,488,message_read,2026-03-06 19:29:49,Firefox Desktop
9040,453,login,2026-03-06 19:45:05,Safari iOS
9041,551,message_read,2026-03-06 20:00:21,Chrome Mobile
9042,857,login,2026-03-06 20:15:37,Chrome Mobile
9043,702,login,2026-03-06 20:30:53,Safari iOS
9044,715,view_claims,2026-03-06 20:46:09,Safari iOS
9045,950,view_claims,2026-03-06 21:01:25,Firefox Desktop
9046,1,view_coverage,2026-03-06 21:16:41,Firefox Desktop
9047,623,view_coverage,2026-03-06 21:31:57,Safari iOS
9048,605,message_read,2026-03-06 21:47:13,Safari iOS
9049,654,view_coverage,2026-03-06 22:02:29,Firefox Desktop
9050,126,login,2026-03-06 22:17:44,Firefox Desktop
9051,303,login,2026-03-06 22:33:00,Safari iOS
9052,241,view_claims,2026-03-06 22:48:16,Firefox Desktop
9053,764,login,2026-03-06 23:03:32,Safari iOS
9054,352,login,2026-03-06 23:18:48,Safari iOS
9055,466,message_read,2026-03-06 23:34:04,Firefox Desktop
9056,836,view_claims,2026-03-06 23:49:20,Firefox Desktop
9057,987,login,2026-03-07 00:04:36,Chrome Mobile
9058,558,view_claims,2026-03-07 00:19:52,Firefox Desktop
9059,8,view_coverage,2026-03-07 00:35:08,Chrome Mobile
9060,746,view_coverage,2026-03-07 00:50:24,Safari iOS
9061,822,view_coverage,2026-03-07 01:05:40,Safari iOS
9062,865,login,2026-03-07 01:20:56,Chrome Mobile
9063,878,login,2026-03-07 01:36:12,Chrome Mobile
9064,255,login,2026-03-07 01:51:28,Chrome Mobile
9065,802,view_coverage,2026-03-07 02:06:43,Firefox Desktop
9066,928,message_read,2026-03-07 02:21:59,Firefox Desktop
9067,566,login,2026-03-07 02:37:15,Chrome Mobile
9068,476,login,2026-03-07 02:52:31,Firefox Desktop
9069,82,view_coverage,2026-03-07 03:07:47,Chrome Mobile
9070,854,view_claims,2026-03-07 03:23:03,Safari iOS
9071,164,view_claims,2026-03-07 03:38:19,Firefox Desktop
9072,526,message_read,2026-03-07 03:53:35,Safari iOS
9073,49,login,2026-03-07 04:08:51,Safari iOS
9074,78,message_read,2026-03-07 04:24:07,Firefox Desktop
9075,870,login,2026-03-07 04:39:23,Chrome Mobile
9076,772,view_coverage,2026-03-07 04:54:39,Chrome Mobile
9077,429,view_claims,2026-03-07 05:09:55,Safari iOS
9078,823,message_read,2026-03-07 05:25:11,Chrome Mobile
9079,709,message_read,2026-03-07 05:40:27,Safari iOS
9080,194,view_coverage,2026-03-07 05:55:42,Safari iOS
9081,198,view_claims,2026-03-07 06:10:58,Safari iOS
9082,22,view_coverage,2026-03-07 06:26:14,Firefox Desktop
9083,15,login,2026-03-07 06:41:30,Firefox Desktop
9084,667,view_claims,2026-03-07 06:56:46,Firefox Desktop
9085,761,message_read,2026-03-07 07:12:02,Firefox Desktop
9086,548,view_claims,2026-03-07 07:27:18,Firefox Desktop
9087,245,login,2026-03-07 07:42:34,Safari iOS
9088,162,login,2026-03-07 07:57:50,Chrome Mobile
9089,634,login,2026-03-07 08:13:06,Chrome Mobile
9090,508,view_coverage,2026-03-07 08:28:22,Safari iOS
9091,445,view_claims,2026-03-07 08:43:38,Chrome Mobile
9092,981,message_read,2026-03-07 08:58:54,Firefox Desktop
9093,695,login,2026-03-07 09:14:10,Firefox Desktop
9094,268,view_claims,2026-03-07 09:29:25,Firefox Desktop
9095,862,login,2026-03-07 09:44:41,Safari iOS
9096,620,login,2026-03-07 09:59:57,Safari iOS
9097,248,view_coverage,2026-03-07 10:15:13,Firefox Desktop
9098,998,login,2026-03-07 10:30:29,Firefox Desktop
9099,67,view_coverage,2026-03-07 10:45:45,Firefox Desktop
9100,279,view_claims,2026-03-07 11:01:01,Safari iOS
9101,778,view_claims,2026-03-07 11:16:17,Firefox Desktop
9102,176,view_claims,2026-03-07 11:31:33,Safari iOS
9103,393,message_read,2026-03-07 11:46:49,Chrome Mobile
9104,918,message_read,2026-03-07 12:02:05,Chrome Mobile
9105,41,view_coverage,2026-03-07 12:17:21,Chrome Mobile
9106,399,view_claims,2026-03-07 12:32:37,Chrome Mobile
9107,130,message_read,2026-03-07 12:47:53,Firefox Desktop
9108,406,message_read,2026-03-07 13:03:09,Chrome Mobile
9109,891,view_coverage,2026-03-07 13:18:24,Firefox Desktop
9110,96,message_read,2026-03-07 13:33:40,Firefox Desktop
9111,721,login,2026-03-07 13:48:56,Chrome Mobile
9112,420,login,2026-03-07 14:04:12,Firefox Desktop
9113,307,login,2026-03-07 14:19:28,Safari iOS
9114,701,login,2026-03-07 14:34:44,Safari iOS
9115,892,view_coverage,2026-03-07 14:50:00,Firefox Desktop
9116,213,view_coverage,2026-03-07 15:05:16,Chrome Mobile
9117,919,view_claims,2026-03-07 15:20:32,Safari iOS
9118,963,message_read,2026-03-07 15:35:48,Safari iOS
9119,305,login,2026-03-07 15:51:04,Firefox Desktop
9120,861,message_read,2026-03-07 16:06:20,Chrome Mobile
9121,561,login,2026-03-07 16:21:36,Chrome Mobile
9122,780,message_read,2026-03-07 16:36:52,Firefox Desktop
9123,817,view_claims,2026-03-07 16:52:07,Chrome Mobile
9124,956,login,2026-03-07 17:07:23,Safari iOS
9125,795,view_claims,2026-03-07 17:22:39,Safari iOS
9126,424,view_coverage,2026-03-07 17:37:55,Safari iOS
9127,792,view_claims,2026-03-07 17:53:11,Firefox Desktop
9128,236,message_read,2026-03-07 18:08:27,Chrome Mobile
9129,978,view_coverage,2026-03-07 18:23:43,Safari iOS
9130,164,message_read,2026-03-07 18:38:59,Safari iOS
9131,55,message_read,2026-03-07 18:54:15,Firefox Desktop
9132,410,message_read,2026-03-07 19:09:31,Safari iOS
9133,616,message_read,2026-03-07 19:24:47,Safari iOS
9134,673,message_read,2026-03-07 19:40:03,Firefox Desktop
9135,370,login,2026-03-07 19:55:19,Safari iOS
9136,318,login,2026-03-07 20:10:35,Chrome Mobile
9137,990,login,2026-03-07 20:25:51,Safari iOS
9138,55,message_read,2026-03-07 20:41:06,Firefox Desktop
9139,719,view_claims,2026-03-07 20:56:22,Firefox Desktop
9140,455,message_read,2026-03-07 21:11:38,Safari iOS
9141,807,message_read,2026-03-07 21:26:54,Safari iOS
9142,991,view_coverage,2026-03-07 21:42:10,Safari iOS
9143,645,view_claims,2026-03-07 21:57:26,Safari iOS
9144,326,view_coverage,2026-03-07 22:12:42,Chrome Mobile
9145,535,view_claims,2026-03-07 22:27:58,Safari iOS
9146,413,message_read,2026-03-07 22:43:14,Safari iOS
9147,711,view_coverage,2026-03-07 22:58:30,Chrome Mobile
9148,281,view_coverage,2026-03-07 23:13:46,Chrome Mobile
9149,314,message_read,2026-03-07 23:29:02,Firefox Desktop
9150,874,view_claims,2026-03-07 23:44:18,Firefox Desktop
9151,306,message_read,2026-03-07 23:59:34,Safari iOS
9152,65,view_claims,2026-03-08 00:14:50,Safari iOS
9153,789,message_read,2026-03-08 00:30:05,Chrome Mobile
9154,886,message_read,2026-03-08 00:45:21,Chrome Mobile
9155,311,login,2026-03-08 01:00:37,Chrome Mobile
9156,528,view_claims,2026-03-08 01:15:53,Chrome Mobile
9157,118,message_read,2026-03-08 01:31:09,Safari iOS
9158,380,message_read,2026-03-08 01:46:25,Firefox Desktop
9159,938,message_read,2026-03-08 02:01:41,Chrome Mobile
9160,398,view_claims,2026-03-08 02:16:57,Safari iOS
9161,297,view_claims,2026-03-08 02:32:13,Chrome Mobile
9162,961,view_coverage,2026-03-08 02:47:29,Safari iOS
9163,341,view_claims,2026-03-08 03:02:45,Chrome Mobile
9164,417,view_coverage,2026-03-08 03:18:01,Chrome Mobile
9165,930,login,2026-03-08 03:33:17,Safari iOS
9166,911,message_read,2026-03-08 03:48:33,Chrome Mobile
9167,727,login,2026-03-08 04:03:48,Chrome Mobile
9168,399,view_claims,2026-03-08 04:19:04,Firefox Desktop
9169,309,message_read,2026-03-08 04:34:20,Chrome Mobile
9170,661,view_claims,2026-03-08 04:49:36,Safari iOS
9171,107,login,2026-03-08 05:04:52,Chrome Mobile
9172,603,view_coverage,2026-03-08 05:20:08,Firefox Desktop
9173,817,view_coverage,2026-03-08 05:35:24,Firefox Desktop
9174,428,view_claims,2026-03-08 05:50:40,Safari iOS
9175,809,login,2026-03-08 06:05:56,Safari iOS
9176,348,login,2026-03-08 06:21:12,Safari iOS
9177,350,view_coverage,2026-03-08 06:36:28,Firefox Desktop
9178,785,login,2026-03-08 06:51:44,Firefox Desktop
9179,854,view_claims,2026-03-08 07:07:00,Safari iOS
9180,747,message_read,2026-03-08 07:22:16,Safari iOS
9181,939,message_read,2026-03-08 07:37:32,Safari iOS
9182,541,view_claims,2026-03-08 07:52:47,Safari iOS
9183,239,message_read,2026-03-08 08:08:03,Safari iOS
9184,711,login,2026-03-08 08:23:19,Safari iOS
9185,861,login,2026-03-08 08:38:35,Chrome Mobile
9186,27,message_read,2026-03-08 08:53:51,Safari iOS
9187,387,message_read,2026-03-08 09:09:07,Safari iOS
9188,988,login,2026-03-08 09:24:23,Firefox Desktop
9189,455,view_claims,2026-03-08 09:39:39,Firefox Desktop
9190,500,view_claims,2026-03-08 09:54:55,Chrome Mobile
9191,990,view_coverage,2026-03-08 10:10:11,Safari iOS
9192,649,view_claims,2026-03-08 10:25:27,Safari iOS
9193,937,message_read,2026-03-08 10:40:43,Safari iOS
9194,286,login,2026-03-08 10:55:59,Safari iOS
